NoStrat,KEY,dataset,fire_year,sample_year,sample_gap_yr,FIRE,plotname,PLOT,ValueFrom,RDNBR_orig,RdNBR,RdNBR_BL,dNBR_1018_use,dNBR_BL_1018_use,dNBR_Offset,dNBR_Offset_BL,RBR,RBR_BL,preNBR,comments,lon,elev,slope,aspect,lat,lat_rad,slope_rad,aspect_rad,FoldedAspect,ln_HeatLoad,HeatLoad,solrad,forest3,forest2,Easting,Northing,MaxTreeHeight,QMD_LAF,QMD_all,RDNBR,FIRESEV,FIRESEVCODE,FIRESEVNUM,CHARHT,CHARHT_percMax,BOLESCORCH,LITTDUFFMM,SOILCHARMM,CHARCOV,LiveVegCov,Firemort.BA.p,Firemort.trees.p,over1,over2,FieldClass,FieldClass2,under1,under2,picolive,ablalive,pienlive,pifllive,psmelive,picobk,ablabk,pienbk,piflbk,psmebk,BABK_p,basal.area,ba_ha,stems_ha,stems,RedGrayStage.BA,RedGrayStage.BA.p,RedGrayStage.trees,RedGrayStage.trees.p,GreenAttack.BA,GreenAttack.BA.p,GreenAttack.trees,GreenAttack.trees.p,RedGrayGreenStage.BA,RedGrayGreenStage.BA.p,RedGrayGreenStage.trees,RedGrayGreenStage.trees.p,OutbreakStage,snag.BA,snag.BA.p,snag.trees,snag.trees.p,FireKill.BA,FireKill.BA.p,FireKill.trees,FireKill.trees.p,live.BA,live.BA.p,live.trees,live.trees.p,LAF.trees,LAF.trees.p,LAF.BA,LAF.BA.p,abla.trees,abla.trees.p,abla.BA,abla.BA.p,pifl.trees,pifl.trees.p,pifl.BA,pifl.BA.p,unk.trees,unk.trees.p,unk.BA,unk.BA.p,pico.trees,pico.trees.p,pico.BA,pico.BA.p,pien.trees,pien.trees.p,pien.BA,pien.BA.p,psme.trees,psme.trees.p,psme.BA,psme.BA.p,abgr.trees,abgr.trees.p,abgr.BA,abgr.BA.p,pial.trees,pial.trees.p,pial.BA,pial.BA.p,potr.trees,potr.trees.p,potr.BA,potr.BA.p,pipo.trees,pipo.trees.p,pipo.BA,pipo.BA.p,pisp.trees,pisp.trees.p,pisp.BA,pisp.BA.p,sasp.trees,sasp.trees.p,sasp.BA,sasp.BA.p,jusp.trees,jusp.trees.p,jusp.BA,jusp.BA.p,pipu.trees,pipu.trees.p,pipu.BA,pipu.BA.p,abco.trees,abco.trees.p,abco.BA,abco.BA.p,stems10,stems_ha10,BKBApico,BKBAabla,BKBApien,BKBApsme,BKBApialfl,BKBA_DC1,BKBA_DC2,BKBA_DC2_pico,DC2_pico,BA_DC1,BA_DC2,need_remain_LAF_avg,total_BA_DC1p,total_BA_DC2p,picoBABK.p,ablaBABK.p,pienBABK.p,psmeBABK.p,pialfl.BA,pialflBABK.p
All,375,BJH,2008,2009,1,newfork,newfork_ub4,375,Extraction,-9,-9,-30,5,-10,-6,-21,-19,-31,0.41667,,-109.868,3015,22,282,43.1194,0.752575501,0.379521846,4.918268019,2.150315452,-0.064592788,0.937449,,,,592070,4774697,,,,-9,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,376,BJH,2008,2009,1,newfork,newfork_ub5,376,Extraction,-195,-93,-129,-56,-82,-67,-93,-58,-92,0.51111,,-109.862,3024,23,328,43.1027,0.752284031,0.408042271,5.716948138,1.351635333,-0.331126805,0.718114,,,,592581,4772852,,,,-195,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,377,BJH,2008,2009,1,newfork,newfork_ub6,377,Extraction,27,-41,-46,-16,-15,-27,-26,-33,-12,0.42857,,-109.862,2971,18,245,43.0986,0.752212473,0.307287904,4.280856323,2.787727148,-0.065696863,0.936415,,,,592581,4772398,,,,27,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,378,BJH,2008,2009,1,newfork,newfork_ub7,378,Extraction,-33,-16,-26,-1,-7,-12,-18,-22,-53,0.52000,,-109.857,3129,22,320,43.1027,0.752284031,0.385567666,5.58782868,1.480754791,-0.271365353,0.762338,,,,593033,4772850,,,,-33,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,379,BJH,2008,2009,1,newfork,newfork_ub8,379,Extraction,155,195,166,148,129,137,118,78,35,0.49206,,-109.853,3070,16,280,43.0981,0.752203746,0.282832351,4.884443538,2.184139933,-0.104544569,0.900735,,,,593349,4772344,,,,155,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,380,BJH,2008,2009,1,newfork,newfork_ub9,380,Extraction,109,109,51,104,55,93,44,42,18,0.71930,,-109.817,2511,24,321,43.0428,0.751238579,0.424327938,5.607987233,1.460596238,-0.284931425,0.752066,,,,596338,4766249,,,,109,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,34,BJH,2011,2012,1,puzz,Puzz1,34,Extraction,728,689,708,502,NA,557,579,335,357,0.65385,,-113.263,1819,26,256,48.2142,0.841496536,0.453785606,4.468042885,2.600540585,-0.047847291,0.953279,538043,3,3,331906,5342579,30.54,23.48,24.98,728,sevsurf,c,2,8.27,0.27,0.92,24.9,0.3,0.69,0.07,1,1,ABLA,PIEN,3,3,,,,,,,,,,,,,,4.36,61.68,1259,89,0.72,0.17,5,0.06,0,0,0,0,0.72,0.17,5,0.06,gray,0,0,0,0,3.6,0.8,84,0.94,0,0,0,0,84,0.94,3.64,0.83,78,0.88,2.58,0.59,1,0.01,0.2,0.05,1,0.01,0.02,0.01,0,0,0,0,8,0.09,1.25,0.29,1,0.01,0.31,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,48,679,0,0.13,0.06,0.31,0.2,0,0.52,0,0,0,0.52,1.79,0,0.12,NA,0.05,0.05,1,0.2,1
All,43,BJH,2011,2012,1,puzz,Puzz10,43,Interpolation,,996,,658,NA,713,,518,490,0.60606,,-113.254,1977,23,257,48.2105,0.841431959,0.401425728,4.485496178,2.583087293,-0.076622932,0.926239,570911,3,3,332541,5342150,22.03,13.46,15.53,,crown,d,3,16.61,0.75,1,10.3,0.1,0.89,0.05,1,1,ABLA,PIAL,3,3,,,,,,,,,,,,,,2.88,40.72,2150,152,0.9,0.31,13,0.09,0,0,0,0,0.9,0.31,13,0.09,gray,0,0,0,0,2,0.7,139,0.91,0,0,0,0,139,0.91,1.98,0.69,135,0.89,1.54,0.53,0,0,0,0,0,0,0,0,1,0.01,0.07,0.02,5,0.03,0.58,0.2,0,0,0,0,0,0,0,0,11,0.07,0.69,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,60,849,0.07,0.12,0.13,0,0.58,0,0.67,0.07,0.07,0,0.67,0,0,0.23,1,0.08,0.22,NA,0.69,0.84
All,44,BJH,2011,2012,1,puzz,Puzz11,44,Extraction,828,713,840,541,588,596,643,349,403,0.69811,,-113.253,1917,29,290,48.2074,0.841377854,0.506145483,5.061454831,2.00712864,-0.143743645,0.86611,465949,3,3,332643,5341801,29.16,27.69,30.4,828,sevsurf,c,2,10.99,0.38,1,19.9,0,0.74,0.14,1,1,ABLA,PIEN,3,3,,,,,,,,,,,,,,4.43,62.63,863,61,1.42,0.32,11,0.18,0,0,0,0,1.42,0.32,11,0.18,gray,0,0,0,0,3,0.7,50,0.82,0,0,0,0,50,0.82,3.01,0.68,47,0.77,1.83,0.41,0,0,0,0,1,0.02,0.35,0.08,1,0.02,0.03,0.01,5,0.08,1.23,0.28,0,0,0,0,0,0,0,0,7,0.11,0.98,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,44,622,0.03,0.18,0,0,0.85,0,0.96,0.03,0.03,0.07,0.96,1.35,0.01,0.22,1,0.1,0,NA,0.98,0.87
All,45,BJH,2011,2012,1,puzz,Puzz12,45,Extraction,379,664,459,486,317,541,372,323,222,0.66265,,-113.257,1837,22,220,48.2073,0.841376108,0.383972435,3.839724354,3.054326191,-0.125478894,0.882074,613198,3,3,332349,5341807,27.85,22.97,23.36,379,lightsurf,b,1,4.52,0.16,0.7,30.3,0,0.23,0.44,0.84,0.53,ABLA,PIEN,3,3,,,,,,,,,,,,,,2.83,39.98,934,66,0,0,0,0,0,0,0,0,0,0,0,0,gray,0.34,0.12,6,0.1,2.1,0.7,32,0.48,0.39,0.14,28,0.42,60,0.91,2.49,0.88,56,0.85,1.74,0.62,0,0,0,0,0,0,0,0,0,0,0,0,9,0.14,1.05,0.37,0,0,0,0,1,0.02,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,38,538,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,NA,0,0,NA,0,NA
All,35,BJH,2011,2012,1,puzz,Puzz2,35,Extraction,-49,-49,24,-93,-36,-38,19,-26,10,0.58140,,-113.257,1951,20,298,48.214,0.841493046,0.34906585,5.201081171,1.8675023,-0.232846681,0.792275,501453,3,3,332310,5342549,24.12,16.35,20.26,-49,lightsurf,b,1,1.35,0.06,0.57,35.5,0,0.27,0.48,0.55,0.64,PIAL,ABLA,3,3,,,,,,,,,,,,,,4.86,68.82,2136,151,2.49,0.51,38,0.25,0,0,0,0,2.49,0.51,38,0.25,gray,0,0,0,0,1.3,0.3,72,0.48,1.08,0.22,41,0.27,113,0.75,2.37,0.49,103,0.68,1.33,0.27,0,0,0,0,0,0,0,0,0,0,0,0,6,0.04,0.66,0.14,0,0,0,0,5,0.03,0.14,0.03,37,0.25,2.74,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,89,1259,0,0.11,0,0,2.38,0,0.44,0,0,0,0.44,2.64,0,0.09,NA,0.08,0,NA,2.74,0.87
All,36,BJH,2011,2012,1,puzz,Puzz3,36,Extraction,858,725,780,421,464,476,519,330,358,0.43182,,-113.251,2084,15,240,48.2138,0.841489555,0.261799388,4.188790205,2.879793266,-0.179036764,0.836075,617959,3,3,332763,5342515,22.85,11.73,13.73,858,crown,d,3,11.11,0.49,1,16,0.6,0.84,0.12,1,1,ABLA,PIAL,3,3,,,,,,,,,,,,,,2.5,35.4,2391,169,0.78,0.31,10,0.06,0,0,0,0,0.78,0.31,10,0.06,gray,0,0,0,0,1.7,0.7,159,0.94,0,0,0,0,159,0.94,1.72,0.69,158,0.93,1.6,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0.09,0.03,0,0,0,0,0,0,0,0,10,0.06,0.82,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,68,962,0,0.06,0,0,0.72,0,0.71,0,0,0,0.71,0.55,0,0.29,NA,0.04,0,NA,0.82,0.88
All,37,BJH,2011,2012,1,puzz,Puzz4,37,Interpolation,,784,NA,500,NA,555,NA,306,314,0.31373,,-113.248,2063,13,316,48.2095,0.841414506,0.226892803,5.515240436,1.553343034,-0.351570733,0.703582,521562,3,3,333013,5342029,22.73,10.66,12.69,,crown,d,3,13.86,0.61,1,11.4,0.1,0.39,0.36,1,1,ABLA,PIAL,3,3,,,,,,,,,,,,,,1.79,25.38,2009,142,0.63,0.35,11,0.08,0,0,0,0,0.63,0.35,11,0.08,gray,0,0,0,0,1.2,0.7,131,0.92,0,0,0,0,131,0.92,1.17,0.65,137,0.96,1.28,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.04,0.51,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,53,750,0,0.11,0,0,0.51,0,0.63,0,0,0,0.67,0.06,0,0.37,NA,0.09,NA,NA,0.51,1
All,38,BJH,2011,2012,1,puzz,Puzz5,38,Extraction,746,746,670,517,445,572,500,358,319,0.58763,,-113.244,2086,14,216,48.2045,0.841327239,0.244346095,3.769911184,2.984513021,-0.201031009,0.817887,635578,3,3,333258,5341465,23.61,11.93,14.45,746,lightsurf,b,1,3.65,0.15,0.35,23,0,0.23,0.65,0.71,0.63,ABLA,PIEN,3,3,,,,,,,,,,,,,,1.95,27.61,1684,119,0,0,0,0,0,0,0,0,0,0,0,0,gray,0.76,0.39,12,0.1,0.9,0.4,67,0.56,0.34,0.18,40,0.34,107,0.9,1.2,0.61,117,0.98,1.63,0.83,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02,0.32,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,44,622,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,NA,0,0,NA,0,NA
All,39,BJH,2011,2012,1,puzz,Puzz6,39,Interpolation,NA,NA,NA,NA,NA,NA,NA,NA,,0.55102,,-113.244,2046,22,288,48.2009,0.841264407,0.383972435,5.026548246,2.042035225,-0.169733823,0.843889,517768,3,3,333256,5341064,29.76,12.48,18.25,,sevsurf,c,2,5.49,0.18,1,22.3,0,0.67,0.21,1,1,PIAL,ABLA,3,3,,,,,,,,,,,,,,2.59,36.63,1401,99,1.45,0.56,6,0.06,0,0,0,0,1.45,0.56,6,0.06,gray,0,0,0,0,1.1,0.4,93,0.94,0,0,0,0,93,0.94,1.14,0.44,95,0.96,1.2,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,1.39,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,32,453,0,0.06,0,0,1.39,0,0.82,0,0,0,0.82,1.8,0,0.32,NA,0.05,NA,NA,1.39,1
All,40,BJH,2011,2012,1,puzz,Puzz7,40,Interpolation,NA,NA,NA,NA,NA,NA,NA,NA,,0.60417,,-113.249,1958,21,233,48.2018,0.841280115,0.366519143,4.066617157,3.001966313,-0.125495589,0.88206,614375,3,3,332884,5341181,24.02,18.06,18.14,,sevsurf,c,2,7.37,0.31,0.91,25.3,0,0.49,0.27,1,1,ABLA,PIEN,3,3,,,,,,,,,,,,,,2.61,36.93,1429,101,0.1,0.04,3,0.03,0,0,0,0,0.1,0.04,3,0.03,gray,0,0,0,0,2.5,1,98,0.97,0,0,0,0,98,0.97,2.51,0.96,97,0.96,2.29,0.88,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04,0.32,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,51,722,0,0.1,0,0,0,0,0.1,0,0,0,0.1,1.95,0,0.04,NA,0.04,0,NA,0,NA
All,41,BJH,2011,2012,1,puzz,Puzz8,41,Extraction,811,811,651,614,489,669,544,396,318,0.68000,,-113.253,1872,20,251,48.2041,0.841320258,0.34906585,4.380776423,2.687807048,-0.108246262,0.897407,575152,3,3,332581,5341444,29.76,26.97,27.07,811,crown,d,3,20.79,0.7,1,24.7,0.1,0.85,0.13,1,1,ABLA,PIEN,3,3,,,,,,,,,,,,,,5.18,73.26,1273,90,0.55,0.11,9,0.1,0,0,0,0,0.55,0.11,9,0.1,gray,0,0,0,0,4.6,0.9,81,0.9,0,0,0,0,81,0.9,4.63,0.89,81,0.9,3.64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,9,0.1,1.54,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,66,934,0,0.51,0.05,0,0,0,0.55,0,0,0,0.55,0,0,0.11,NA,0.14,0.03,NA,0,NA
All,42,BJH,2011,2012,1,puzz,Puzz9,42,Extraction,266,266,429,156,289,211,344,128,208,0.62857,,-113.26,1831,19,232,48.2104,0.841430214,0.331612558,4.049163865,3.019419606,-0.148311099,0.862163,592728,3,3,332130,5342150,28.78,17.45,17.3,266,lightsurf,b,1,4.48,0.16,0.75,37.5,0,0.18,0.47,0.48,0.66,ABLA,PIEN,3,3,,,,,,,,,,,,,,2.87,40.56,1726,122,0.07,0.02,5,0.04,0,0,0,0,0.07,0.02,5,0.04,gray,0,0,0,0,1.3,0.5,77,0.63,1.46,0.51,40,0.33,117,0.96,2.8,0.98,102,0.84,1.5,0.52,0,0,0,0,0,0,0,0,0,0,0,0,20,0.16,1.37,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,49,693,0,0.07,0,0,0,0,0.07,0,0,0,0.07,2.63,0,0.02,NA,0.05,0,NA,0,NA
All,430,BJH,2011,2012,1,rr,rr_ub_10,430,Extraction,-87,-64,-68,13,10,31,28,-60,-47,0.513514,,-110.324,2630,21,24,43.5239,0.759635358,0.373023985,0.415693795,0.369704369,-0.735638278,0.479199,,,,554632,4819218,,,,-87,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,424,BJH,2011,2012,1,rr,rr_ub_4,424,Extraction,36,-79,77,27,93,45,111,-67,-22,0.162162,,-110.382,2683,34,226,43.5473,0.760043765,0.585900049,3.950692388,3.117891082,-0.032182352,0.96833,,,,549911,4821777,,,,36,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,425,BJH,2011,2012,1,rr,rr_ub_5,425,Extraction,21,-215,-220,-23,-24,-5,-6,-111,-112,0.145833,,-110.357,2463,2,52,43.5664,0.760377123,0.0360592,0.903995031,0.118596868,-0.362394092,0.696008,,,,551962,4823921,,,,21,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,426,BJH,2011,2012,1,rr,rr_ub_6,426,Extraction,-37,-76,-231,7,-62,25,-44,-66,-80,0.464789,,-110.353,2434,7,74,43.5693,0.760427738,0.122520019,1.284054439,0.498656275,-0.42692328,0.652514,,,,552258,4824238,,,,-37,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,427,BJH,2011,2012,1,rr,rr_ub_7,427,Extraction,46,14,172,72,206,90,224,-19,2,0.758621,,-110.36,2800,14,46,43.5432,0.759972207,0.241509935,0.808143294,0.022745131,-0.64050754,0.527025,,,,551735,4821334,,,,46,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,428,BJH,2011,2012,1,rr,rr_ub_8,428,Extraction,166,298,153,228,158,246,176,93,95,0.320261,,-110.34,2749,15,93,43.5388,0.759895412,0.267185474,1.625831794,0.840433631,-0.471150503,0.624284,,,,553283,4820858,,,,166,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,429,BJH,2011,2012,1,rr,rr_ub_9,429,Extraction,-85,-131,-133,-35,-36,-17,-18,-92,-85,0.513514,,-110.312,2690,16,359,43.5136,0.759455589,0.280247518,6.269083047,0.799500424,-0.493116672,0.61072,,,,555638,4818080,,,,-85,unburned,a,0,0,0,0,,0,0,,0,0,PIEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All,46,BJH,2011,2012,1,rr,rr1,46,Extraction,778,559,243,448,183,466,201,231,173,0.48387,,-110.314,2444,11,106,43.5575,0.760221789,0.191986218,1.850049007,1.064650844,-0.370380253,0.690472,623512,3,3,555422,4822955,17.7,14.32,15.39,778,sevsurf,c,2,6.56,0.37,1,3,12.8,0.43,0,1,1,PICO,ABLA,3,3,,,,,,,,,,,,,,2.51,35.51,1910,135,0.52,0.21,13,0.1,0,0,0,0,0.52,0.21,13,0.1,gray,0.15,0.06,8,0.1,1.8,0.7,114,0.84,0,0,0,0,114,0.84,1.84,0.73,65,0.48,0.84,0.33,0,0,0,0,8,0.06,0.3,0.12,52,0.39,1.2,0.48,10,0.07,0.17,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,82,1160,0.47,0,0,0,0,0.28,0.24,0.19,0.22,0.49,0.48,1.27,0.19,0.19,0.39,0,0,NA,0,NA
All,58,BJH,2011,2012,1,rr,rr10,58,Extraction,1307,339,314,333,340,351,358,138,173,0.65385,,-110.391,2536,10,46,43.5654,0.76035967,0.174532925,0.802851456,0.017453293,-0.547117179,0.578615,572174,3,3,549221,4823790,16.8,9.25,10.16,1307,crown,d,3,11.9,0.71,1,0.4,2.9,0.9,0,1,1,PICO,ABLA,3,3,,,,,,,,,,,,,,3.34,47.27,5829,412,0.71,0.21,20,0.05,0,0,0,0,0.71,0.21,20,0.05,gray,0,0,0,0,2.6,0.8,392,0.95,0,0,0,0,392,0.95,2.63,0.79,178,0.43,0.58,0.17,0,0,0,0,0,0,0,0,218,0.53,2.55,0.76,12,0.03,0.2,0.06,4,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,116,1641,0.71,0,0,0,0,0,0.24,0.24,0.24,0,0.24,0.3,0,0.07,0.28,0,0,0,0,NA
All,59,BJH,2011,2012,1,rr,rr11,59,Extraction,276,-8,-69,53,9,71,27,-34,-41,0.54167,,-110.379,2330,10,349,43.5807,0.760626705,0.174532925,6.091199089,0.977384381,-0.382793053,0.681954,542406,3,3,550157,4825487,22.6,18.52,19.6,276,lightsurf,b,1,3.64,0.16,0.93,6.2,6,0.12,0.03,0.77,0.88,PIEN,PICO,3,3,,,,,,,,,,,,,,3.5,49.47,1641,116,1.18,0.34,29,0.25,0,0,0,0,1.18,0.34,29,0.25,gray,0.06,0.02,3,0,1.7,0.5,74,0.64,0.51,0.15,10,0.09,84,0.72,2.26,0.65,35,0.3,0.85,0.24,0,0,0,0,0,0,0,0,33,0.28,1.14,0.32,45,0.39,1.41,0.4,3,0.03,0.1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,94,1330,0.87,0.18,0.13,0,0,0.14,0.15,0,0,0.18,0.15,1.7,0.05,0.04,0.77,0.21,0.09,0,0,NA
All,60,BJH,2011,2012,1,rr,rr12,60,Extraction,1098,443,143,407,165,425,183,187,127,0.61539,,-110.384,2410,11,341,43.5752,0.760530712,0.191986218,5.951572749,1.117010721,-0.358791453,0.69852,543904,3,3,549773,4824873,22.8,18.4,22.31,1098,sevsurf,c,2,11.72,0.51,0.97,2.6,4,0.47,0.05,1,1,PICO,ABLA,3,3,,,,,,,,,,,,,,3.71,52.54,1344,95,2.46,0.66,48,0.51,0,0,0,0,2.46,0.66,48,0.51,gray,0,0,0,0,1.2,0.3,47,0.49,0,0,0,0,47,0.49,1.25,0.34,46,0.48,0.98,0.26,0,0,0,0,2,0.02,0.04,0.01,32,0.34,1.97,0.53,14,0.15,0.65,0.17,1,0.01,0.08,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,82,1160,1.92,0.5,0,0,0,0.14,0.63,0.08,0.08,0.14,0.63,1.36,0.04,0.17,0.98,0.51,0,0,0,NA
All,61,BJH,2011,2012,1,rr,rr13,61,Extraction,587,317,216,314,241,332,259,127,127,0.64706,,-110.38,2493,11,297,43.5722,0.760478352,0.191986218,5.183627878,1.884955592,-0.205232545,0.814458,580231,3,3,550036,4824543,21.5,15.79,16.69,587,sevsurf,c,2,10.72,0.5,1,2,4.8,0.26,0.08,1,1,PIEN,ABLA,3,3,,,,,,,,,,,,,,2.69,38.05,1740,123,0.65,0.24,19,0.15,0,0,0,0,0.65,0.24,19,0.15,gray,0,0,0,0,2,0.8,104,0.85,0,0,0,0,104,0.85,2.04,0.76,54,0.44,0.6,0.22,0,0,0,0,5,0.04,0.08,0.03,18,0.15,0.57,0.21,43,0.35,1.16,0.43,3,0.02,0.28,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,0,70,990,0.37,0.22,0,0,0,0,0.34,0.09,0.09,0,0.34,1,0,0.12,0.65,0.37,0,0,0,NA
